Image_number,URL,GitHub_URL,Pathophysiological Process,Subject,Predicate,Object
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Blood-Brain-Barrier_Disruption,SARS-CoV-2_infection,disrupts,blood-brain-barrier
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,HPA_Axis_Activation,Stress,activates,HPA_axis
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Immune_Dysregulation,SARS-CoV-2_infection,causes,immune_dysregulation
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Systemic_Inflammation,SARS-CoV-2_infection,induces,systemic_inflammation
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Vasculopathy,SARS-CoV-2_infection,leads_to,vasculopathy
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Coagulopathy,SARS-CoV-2_infection,results_in,coagulopathy
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,Hypoxemia,SARS-CoV-2_infection,causes,hypoxemia
image_80,https://www.frontiersin.org/files/Articles/727060/fnins-15-727060-HTML-r1/image_m/fnins-15-727060-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_80.jpg,End_Organ_Damage,SARS-CoV-2_infection,results_in,end_organ_damage
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Olfactory_Route,SARS-CoV-2,enters,olfactory_epithelium
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Olfactory_Route,Olfactory_epithelium,expresses,ACE2_and_TMPRSS2
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Blood_Brain_Barrier_Entry,SARS-CoV-2,infects,endothelial_cells
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Blood_Brain_Barrier_Entry,Infected_leukocyte,crosses,blood_brain_barrier
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Ocular_Entry,Spike_protein,binds,CD147
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Ocular_Entry,Virus,enters,tear_film
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Choroid_Plexus_Entry,Virus,crosses,blood_cerebrospinal_fluid_barrier
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Choroid_Plexus_Entry,Virus,enters,circulation
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Lung_to_Brain_Entry,Virus,infects,mucosal_epithelium
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Lung_to_Brain_Entry,Virus,travels,to_brain
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Gastric_Route_to_Brain,Virus,infects,enterocyte
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Gastric_Route_to_Brain,Cytokines,activate,vagus_nerve
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,BBB_Leakage,Virus,causes,BBB_leakage
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,BBB_Leakage,Leakage,leads_to,astrocytosis
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Degeneration_and_Inflammation,Cytokines,lead_to,inflammation
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Degeneration_and_Inflammation,Cells,undergo,degeneration
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Chemosensory_Perception_Loss,Olfactory_detection,decreases,due_to_infection
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Chemosensory_Perception_Loss,Taste_detection,decreases,due_to_infection
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Systemic_Inflammation,Inflammation,causes,hypoxia
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Systemic_Inflammation,Hypoxia,damages,CVOs
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Cellular_Stress_and_Toxicity,Cellular_stress,leads_to,CNS_pathologies
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Cellular_Stress_and_Toxicity,Toxicity,causes,cognitive_decline
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Respiratory_and_Muscular_Disturbances,Acute_respiratory_distress,causes,muscular_disturbances
image_81,https://cdnintech.com/media/chapter/84633/1512345123/media/F1.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_81.jpg,Respiratory_and_Muscular_Disturbances,Muscular_disturbances,result_from,infection
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,Mitochondrial_Disruption,SARS-CoV-2,increases,ROS
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,Mitochondrial_Disruption,ROS,causes,Imbalance_of_Redox_Homeostasis
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,Mitochondrial_Disruption,Imbalance_of_Redox_Homeostasis,leads_to,Mitochondrial_Disruption
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NF-kB_Activation,SARS-CoV-2,activates,TLR2/4
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NF-kB_Activation,TLR2/4,activates,TRAF6
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NF-kB_Activation,TRAF6,activates,IKK
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NF-kB_Activation,IKK,phosphorylates,IκBα
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NF-kB_Activation,IκBα,releases,NF-κB_P50_P65
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NLRP3_Inflammasome_Activation,NF-κB_P50_P65,activates,NLRP3
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NLRP3_Inflammasome_Activation,NLRP3,activates,Pro-caspase-1
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,NLRP3_Inflammasome_Activation,Pro-caspase-1,activates,Pro-IL-1β
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,JAK-STAT_Signaling,IL-6,activates,JAK2
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,JAK-STAT_Signaling,JAK2,phosphorylates,STAT3
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,JAK-STAT_Signaling,STAT3,translocates_to,nucleus
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,ER_Stress,SARS-CoV-2,causes,ER_Stress
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,ER_Stress,ER_Stress,activates,Ubiquitin-Proteasome_System
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,Calcium_Signaling,SARS-CoV-2,increases,Calcium
image_82,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00938-8/MediaObjects/10571_2020_938_Fig2_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_82.jpg,Calcium_Signaling,Calcium,activates,Calmodulin
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Neuroinvasion_via_cranial_nerves,Neuroinvasion_via_cranial_nerves,leads_to,altered_tryptophan_metabolism
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_peripheral_cytokines,Elevation_in_peripheral_cytokines,causes,elevation_in_CNS_cytokines
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_peripheral_cytokines,Poor_diet,contributes_to,elevation_in_peripheral_cytokines
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_peripheral_cytokines,Sedentary_behavior,contributes_to,elevation_in_peripheral_cytokines
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_peripheral_cytokines,Psychological_stress,contributes_to,elevation_in_peripheral_cytokines
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_CNS_cytokines,Elevation_in_CNS_cytokines,causes,microglial_activation
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Elevation_in_CNS_cytokines,Elevation_in_CNS_cytokines,leads_to,neuroplasticity/neurogenesis_defects
image_83,https://www.frontiersin.org/files/Articles/657004/fneur-12-657004-HTML/image_m/fneur-12-657004-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_83.jpg,Microglial_activation,Microglial_activation,leads_to,neuroplasticity/neurogenesis_defects
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,SG_Assembly,NCAP,induces,SG_assembly
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,SG_Assembly,SG_assembly,includes,SG_core
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,SG_Assembly,SG_core,contains,G3BP1
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,Recruitment_of_Tau,SG_assembly,leads_to,recruitment_of_Tau
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,Recruitment_of_Tau,Tau,undergoes,post-translational_modifications
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,Pathological_Aggregation,Recruitment_of_Tau,causes,pathological_aggregation
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,Pathological_Aggregation,Pathological_aggregation,results_in,Tau_toxic_aggregate
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,SG_Disassembly,SG_disassembly,involves,SUMO2
image_85,https://pub.mdpi-res.com/ijms/ijms-25-07169/article_deploy/html/images/ijms-25-07169-ag.png?1720701703,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_85.jpg,SG_Disassembly,SG_disassembly,releases,mRNA
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Tryptophan_Metabolism,SARS-CoV-2,induces,IDO_expression
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Tryptophan_Metabolism,IDO_expression,increases,Kynurenine_production
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Tryptophan_Metabolism,Kynurenine,converts_to,3-Hydroxykynurenine
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Tryptophan_Metabolism,3-Hydroxykynurenine,converts_to,3-Hydroxyanthranilic_acid
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Tryptophan_Metabolism,3-Hydroxyanthranilic_acid,converts_to,Quinolinic_acid
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Neuroinflammation,SARS-CoV-2,causes,Systemic_inflammation
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Neuroinflammation,Systemic_inflammation,leads_to,Cytokine_storm
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Neuroinflammation,Cytokine_storm,triggers,Neuroinflammation
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Oxidative_Stress,Quinolinic_acid,induces,Reactive_Oxygen_Species
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Oxidative_Stress,Reactive_Oxygen_Species,causes,Oxidative_stress
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Brain_Damage_and_Depression,Neuroinflammation,causes,Brain_damage
image_88,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-022-02004-y/MediaObjects/12031_2022_2004_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_88.jpg,Brain_Damage_and_Depression,Brain_damage,leads_to,Major_Depressive_Disorder
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,Low_oxygen_levels,cause,hypoxic_neuron
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,Hypoxic_neuron,releases,DAMPs_and_PAMPs
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,DAMPs_and_PAMPs,activate,reactive_microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,Infected_neuron,releases,DAMPs_and_PAMPs
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,DAMPs_and_PAMPs,activate,reactive_microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,Infected_endothelial_cell,contributes_to,BBB_disruption
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,Infected_leukocyte,crosses,BBB
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Increase_in_stress-related_signals,leads_to,synaptic_remodeling
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Synaptic_remodeling,involves,reactive_microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,Increase_in_peripheral_cytokine,leads_to,BBB_disruption
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,BBB_disruption,allows,DAMPs_and_PAMPs_to_enter
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,DAMPs_and_PAMPs,activate,reactive_microglia
