URL;Pathophysiological Process;Subject;Predicate;Object;Image_number;Source;Normalized_Input;Category
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;SARS-CoV-2;binds;ACE2;image_12;LLM;sars cov 2 ace2;Systemic Cross-Organ Effects
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;is;ACE2_dependent;image_12;LLM;neuroinvasion ace2 dependent;Viral Entry and Neuroinvasion
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;causes;metabolic_changes;image_12;LLM;neuroinvasion metabolic changes;Vascular Effects
https://pbs.twimg.com/media/ErjAdg4XEAMMxc-.jpg;Neuroinvasion;Neuroinvasion;leads_to;local_vascular_alteration;image_12;LLM;neuroinvasion local vascular alteration;Vascular Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Loss_of_taste_and_smell;SARS-CoV-2_infection;causes;loss_of_taste_and_smell;image_13;LLM;sars cov 2 infection loss of taste and smell;Systemic Cross-Organ Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Cephalgia;SARS-CoV-2_infection;leads_to;cephalgia;image_13;LLM;sars cov 2 infection cephalgia;Systemic Cross-Organ Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Dizziness;SARS-CoV-2_infection;results_in;dizziness;image_13;LLM;sars cov 2 infection dizziness;Systemic Cross-Organ Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Neuropsychiatric_disorders;SARS-CoV-2_infection;induces;neuropsychiatric_disorders;image_13;LLM;sars cov 2 infection neuropsychiatric disorders;Systemic Cross-Organ Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Ischemic_stroke;SARS-CoV-2_infection;triggers;ischemic_stroke;image_13;LLM;sars cov 2 infection ischemic stroke;Systemic Cross-Organ Effects
https://www.mdpi.com/jcm/jcm-10-01947/article_deploy/html/images/jcm-10-01947-g001-550.jpg;Encephalitis;SARS-CoV-2_infection;causes;encephalitis;image_13;LLM;sars cov 2 infection encephalitis;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Prothrombotic_State;SARS-CoV-2_infection;induces;prothrombotic_state;image_14;LLM;sars cov 2 infection prothrombotic state;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Platelet_Activation;Prothrombotic_state;activates;platelets;image_14;LLM;prothrombotic state platelets;Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Thrombus_Formation;Activated_platelets;lead_to;thrombus_formation;image_14;LLM;activated platelets thrombus formation;Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Ischemia;Thrombus;causes;ischemia;image_14;LLM;thrombus ischemia;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Microhemorrhage;Vascular_leakage;results_in;microhemorrhage;image_14;LLM;vascular leakage microhemorrhage;Vascular Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Systemic_Inflammatory_Response;SARS-CoV-2_infection;triggers;systemic_inflammatory_response;image_14;LLM;sars cov 2 infection systemic inflammatory response;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Perivascular_Inflammation;Systemic_inflammatory_response;causes;perivascular_inflammation;image_14;LLM;systemic inflammatory response perivascular inflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Cytotoxic_T_Lymphocyte_Activation;Perivascular_inflammation;activates;cytotoxic_T_lymphocytes;image_14;LLM;perivascular inflammation cytotoxic t lymphocytes;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Autoantibody_Production;Systemic_inflammatory_response;leads_to;autoantibody_production;image_14;LLM;systemic inflammatory response autoantibody production;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Cytokine_Release;Systemic_inflammatory_response;induces;cytokine_release;image_14;LLM;systemic inflammatory response cytokine release;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Astrocyte_Reactivity;Cytokines;activate;reactive_astrocytes;image_14;LLM;cytokines reactive astrocytes;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11064-022-03709-7/MediaObjects/11064_2022_3709_Fig1_HTML.png;Microglia_Reactivity;Cytokines;activate;reactive_microglia;image_14;LLM;cytokines reactive microglia;Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Overproduction_of_Cytokines;SARS-CoV-2_infection;causes;immune_system_activation;image_15;LLM;sars cov 2 infection immune system activation;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Overproduction_of_Cytokines;Immune_system_activation;leads_to;endothelial_damage;image_15;LLM;immune system activation endothelial damage;Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Coagulopathies_&_Thrombus_Formation;SARS-CoV-2_infection;causes;activation_of_pro-coagulation_factors;image_15;LLM;sars cov 2 infection activation of pro coagulation factors;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Coagulopathies_&_Thrombus_Formation;Activation_of_pro-coagulation_factors;results_in;thrombus_formation;image_15;LLM;activation of pro coagulation factors thrombus formation;Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;SARS-CoV-2;binds_to;ACE2_receptor;image_15;LLM;sars cov 2 ace2 receptor;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Binding_to_ACE2_receptor;causes;immune_system_activation;image_15;LLM;binding to ace2 receptor immune system activation;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Immune_system_activation;leads_to;neuronal_necrosis;image_15;LLM;immune system activation neuronal necrosis;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12028-020-01049-4/MediaObjects/12028_2020_1049_Fig1_HTML.png;Direct_Viral_Invasion_of_Neurons_&_Cerebrovascular_Endothelial_Cells;Immune_system_activation;leads_to;neuronal_apoptosis;image_15;LLM;immune system activation neuronal apoptosis;Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Neuroinflammation;SARS-CoV-2_infection;causes;neuroinflammation;image_16;LLM;sars cov 2 infection neuroinflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Direct_neuroinvasion;SARS-CoV-2;invades;olfactory_nerve;image_16;LLM;sars cov 2 olfactory nerve;Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Direct_neuroinvasion;SARS-CoV-2;invades;vagus_nerve;image_16;LLM;sars cov 2 vagus nerve;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Neurotropism;SARS-CoV-2;exhibits;neurotropism;image_16;LLM;sars cov 2 neurotropism;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Autoimmune_disorders;SARS-CoV-2_infection;triggers;autoimmune_disorders;image_16;LLM;sars cov 2 infection autoimmune disorders;Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00134-021-06439-6/MediaObjects/134_2021_6439_Fig1_HTML.png;Haematogenous;SARS-CoV-2;spreads;haematogenously;image_16;LLM;sars cov 2 haematogenously;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg;Direct_Infection_of_Epithelial_Cells;SARS-CoV-2;directly_infect;nasal_and_olfactory_epithelial_cells;image_17;LLM;sars cov 2 nasal and olfactory epithelial cells;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg;Spread_Down_Olfactory_Nerve;SARS-CoV-2;spread_down;olfactory_nerve;image_17;LLM;sars cov 2 olfactory nerve;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/843850/fpubh-10-843850-HTML/image_m/fpubh-10-843850-g001.jpg;Infection_of_Olfactory_Bulb;SARS-CoV-2;infect;olfactory_bulb_through_cribriform_plate;image_17;LLM;sars cov 2 olfactory bulb through cribriform plate;Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;Type_I-IFN_dysregulated_production;SARS-CoV-2_infection;leads_to;Type_I-IFN_dysregulated_production;image_18;LLM;sars cov 2 infection type i ifn dysregulated production;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;Inflammatory_response;Type_I-IFN_dysregulated_production;causes;inflammatory_response;image_18;LLM;type i ifn dysregulated production inflammatory response;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;Neuro-long_COVID;Inflammatory_response;contributes_to;Neuro-long_COVID;image_18;LLM;inflammatory response neuro long covid;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;BBB_disruption;Neuro-long_COVID;results_in;BBB_disruption;image_18;LLM;neuro long covid bbb disruption;Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;Antibodies_generation_dysregulation;BBB_disruption;triggers;antibodies_generation_dysregulation;image_18;LLM;bbb disruption antibodies generation dysregulation;Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/1039427/fimmu-13-1039427-HTML/image_m/fimmu-13-1039427-g001.jpg;Neurological_degeneration;Antibodies_generation_dysregulation;leads_to;neurological_degeneration;image_18;LLM;antibodies generation dysregulation neurological degeneration;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Pro-inflammatory_state;Damage_of_blood-lung_barrier;leads_to;pro-inflammatory_state;image_20;LLM;damage of blood lung barrier pro inflammatory state;Systemic Cross-Organ Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Pro-inflammatory_state;Pro-inflammatory_state;involves;production_of_ROS_and_cytokines;image_20;LLM;pro inflammatory state production of ros and cytokines;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Abnormal_coagulation;Complement_and_platelet_activation;causes;abnormal_coagulation;image_20;LLM;complement and platelet activation abnormal coagulation;Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Abnormal_coagulation;Abnormal_coagulation;increases;risk_of_thrombosis;image_20;LLM;abnormal coagulation risk of thrombosis;Vascular Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Abnormal_coagulation;Endothelial_damage;results_in;microthrombosis;image_20;LLM;endothelial damage microthrombosis;Vascular Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Pro-fibrotic_state;IL-6_IL-1β_fibroblast_activation;induces;pro-fibrotic_state;image_20;LLM;il 6 il 1β fibroblast activation pro fibrotic state;Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Pro-fibrotic_state;Prolonged_immune_response;activates;cardiac_fibromyoblasts;image_20;LLM;prolonged immune response cardiac fibromyoblasts;Systemic Cross-Organ Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Myositis;Chronic_inflammation;triggers;myositis;image_20;LLM;chronic inflammation myositis;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Blood_brain_barrier_damage;Blood_brain_barrier_damage;leads_to;parenchymal_infiltration_by_leukocytes_and_cytokines;image_20;LLM;blood brain barrier damage parenchymal infiltration by leukocytes and cytokines;Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Blood_brain_barrier_damage;Blood_brain_barrier_damage;causes;chronic_neuro-inflammation;image_20;LLM;blood brain barrier damage chronic neuro inflammation;Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Chronic_neuronal_damage;Long-term_immune_response;results_in;glial_activation;image_20;LLM;long term immune response glial activation;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Chronic_neuronal_damage;Long-term_immune_response;causes;chronic_neuronal_damage;image_20;LLM;long term immune response chronic neuronal damage;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Autonomic_dysfunction;Increased_risk_of_thrombotic_events;leads_to;autonomic_dysfunction;image_20;LLM;increased risk of thrombotic events autonomic dysfunction;Vascular Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Neuro-inflammation;Central_factors;contribute_to;neuro-inflammation;image_20;LLM;central factors neuro inflammation;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Neuro-inflammation;Neuro-inflammation;involves;role_of_cytokine_storm;image_20;LLM;neuro inflammation role of cytokine storm;Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Neuro-muscular_injury;Peripheral_factors;cause;neuro-muscular_injury;image_20;LLM;peripheral factors neuro muscular injury;Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png;Not_well-determined;Psychological_factors;are;not_well-determined;image_20;LLM;psychological factors not well determined;Psychological and Neurological Symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png;Low_Grade_Inflammation;SARS-CoV-2;increases;Low_Grade_Inflammation;image_21;LLM;sars cov 2 low grade inflammation;Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png;Low_Grade_Inflammation;Physical_Social_distancing;increases;Low_Grade_Inflammation;image_21;LLM;physical social distancing low grade inflammation;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png;Low_Grade_Inflammation;Low_Grade_Inflammation;increases;Suicidal_vulnerability;image_21;LLM;low grade inflammation suicidal vulnerability;Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png;Nicotinic_Cholinergic_System;Nicotinic_Cholinergic_System;increases;Low_Grade_Inflammation;image_21;LLM;nicotinic cholinergic system low grade inflammation;Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png;Nicotinic_Cholinergic_System;Nicotinic_Cholinergic_System;increases;Renin-Angiotensin_System;image_21;LLM;nicotinic cholinergic system renin angiotensin system;Viral Entry and Neuroinvasion
